INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,CN197019,OPEN,COMPLAINT,small,-87.722074,41.900992,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.756551,41.930944,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.672237,41.976686,SPECIAL TASK FORCE
FAILED,CN198019,OPEN,COMPLAINT,small,-87.668936,41.815239,CONSERVATION
FAILED,NC2010,OPEN,COMPLAINT,small,-87.618403,41.691915,CONSERVATION
PASSED,BR2080,COMPLIED,PERIODIC,small,-87.731572,41.743377,BOILER
FAILED,CN136026,OPEN,COMPLAINT,small,-87.757055,41.910202,SPECIAL TASK FORCE
FAILED,CN061034,OPEN,COMPLAINT,small,-87.726090,41.807730,CONSERVATION
FAILED,CN015062,OPEN,PERIODIC,small,-87.628194,41.888735,SPECIAL INSPECTION PROGRAM
FAILED,CN041063,OPEN,COMPLAINT,small,-87.724072,41.879672,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.602680,41.777749,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.727398,41.855092,CONSERVATION
FAILED,CN198019,OPEN,PERIODIC,small,-87.604563,41.811585,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.785200,41.943953,CONSERVATION
FAILED,CN135016,OPEN,COMPLAINT,small,-87.690169,41.735507,CONSERVATION
FAILED,NC3042,OPEN,COMPLAINT,small,-87.651343,41.884230,SPECIAL INSPECTION PROGRAM
FAILED,CN061064,OPEN,COMPLAINT,small,-87.661799,42.002650,CONSERVATION
FAILED,CN021053,OPEN,PERIODIC,small,-87.636524,41.878560,SPECIAL INSPECTION PROGRAM
FAILED,CN067024,OPEN,COMPLAINT,small,-87.679552,41.934239,CONSERVATION
PASSED,CN062024,COMPLIED,COMPLAINT,small,-87.574690,41.754999,CONSERVATION
PASSED,VT1010,COMPLIED,PERMIT,small,-87.749567,41.954759,VENTILATION
FAILED,CN046013,OPEN,COMPLAINT,small,-87.754381,41.947523,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.682244,41.793938,CONSERVATION
FAILED,CN197079,OPEN,PERIODIC,small,-87.645066,41.941012,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.625524,41.698850,CONSERVATION
PASSED,EV1110,COMPLIED,PERMIT,small,-87.630842,41.900670,ELEVATOR
FAILED,CN190019,OPEN,COMPLAINT,small,-87.704871,41.988755,CONSERVATION
FAILED,CN015062,OPEN,PERIODIC,small,-87.640214,41.927021,CONSERVATION
FAILED,IR0000,OPEN,COMPLAINT,small,-87.786676,41.952247,IRON
FAILED,PL158017,OPEN,COMPLAINT,small,-87.709784,41.983170,SPECIAL TASK FORCE
FAILED,RF301031,OPEN,PERIODIC,small,-87.752317,41.902177,REFRIGERATION
FAILED,CN073014,OPEN,PERIODIC,small,-87.695517,41.858278,CONSERVATION
FAILED,CN020012,OPEN,COMPLAINT,small,-87.660233,41.807897,CONSERVATION
FAILED,CN070024,OPEN,PERIODIC,small,-87.691334,41.995999,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.690538,41.997826,CONSERVATION
FAILED,CN073044,OPEN,COMPLAINT,small,-87.732269,41.862964,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.692771,41.927590,NEW CONSTRUCTION
FAILED,PL171027,OPEN,COMPLAINT,small,-87.628827,41.904093,SPECIAL TASK FORCE
FAILED,CN190019,OPEN,COMPLAINT,small,-87.602887,41.705106,CONSERVATION
FAILED,VT1010,OPEN,PERMIT,small,-87.647304,41.884518,VENTILATION
FAILED,CN131026,OPEN,PERIODIC,small,-87.661155,41.964745,CONSERVATION
FAILED,CN107035,OPEN,PERIODIC,small,-87.572791,41.766359,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.723529,41.877003,CONSERVATION
FAILED,CN063014,OPEN,PERIODIC,small,-87.581935,41.769636,CONSERVATION
PASSED,BR2080,OPEN,PERIODIC,small,-87.715341,41.868516,BOILER
FAILED,CN190019,OPEN,COMPLAINT,small,-87.641048,41.843466,CONSERVATION
FAILED,CN111095,OPEN,COMPLAINT,small,-87.658062,41.839527,CONSERVATION
FAILED,CN104035,OPEN,COMPLAINT,small,-87.621828,41.675409,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.701508,41.934334,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.709064,41.778061,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.653757,41.792269,CONSERVATION
FAILED,CN197079,OPEN,COMPLAINT,small,-87.547153,41.733457,CONSERVATION
FAILED,PL154027,OPEN,COMPLAINT,small,-87.657932,41.731645,CONSERVATION
FAILED,EL0029,OPEN,PERIODIC,small,-87.762804,41.874643,CONSERVATION
FAILED,CN134036,OPEN,COMPLAINT,small,-87.616797,41.680567,CONSERVATION
FAILED,CN061074,OPEN,COMPLAINT,small,-87.780029,41.911133,CONSERVATION
FAILED,CN101015,OPEN,COMPLAINT,small,-87.644264,41.765114,CONSERVATION
FAILED,CN074014,OPEN,COMPLAINT,small,-87.618356,41.690342,CONSERVATION
FAILED,CN079014,OPEN,COMPLAINT,small,-87.659834,41.935372,CONSERVATION
